round,accuracy,reward
10,0.9911,-0.011296554206180094
20,0.992,-0.002633309145204211
30,0.9919,-0.0005090444497260186
40,0.992,-0.00018902241155753315
50,0.9919,-9.964025022109683e-05
60,0.9921,-7.04688344953801e-05
70,0.9921,-5.406626281461467e-05
80,0.992,-4.2062885170923286e-05
90,0.992,-3.4901057385839824e-05
100,0.9918,-2.939781645948546e-05
