round,accuracy,reward
10,0.9909,0.08816999999999997
20,0.9929,0.09026999999999998
30,0.9916,0.08884000000000002
40,0.9916,0.08884000000000002
50,0.9918,0.08915999999999998
60,0.9916,0.08944000000000006
70,0.9915,0.08883000000000002
80,0.9913,0.08860999999999991
90,0.9917,0.08895
100,0.9914,0.08892
