round,accuracy,reward
10,0.908,0.08561999999999999
20,0.9089,0.08701000000000007
30,0.9037,0.08488999999999991
40,0.9066,0.08238
50,0.9062,0.08134
60,0.5365,-0.31953
70,0.9022,0.08074000000000002
80,0.8771,0.054930000000000034
90,0.9042,0.08554000000000006
100,0.7328,0.15220000000000006
