round,accuracy,reward
10,0.5844,-0.10418867321309107
20,0.6355,-0.06129637752551056
30,0.6687,-0.039423388990228375
40,0.695,-0.025979539795530505
50,0.6965,-0.01877491011512575
60,0.7103,-0.013945191512056532
70,0.7279,-0.019385402239601744
80,0.7426,-0.009241759133874226
90,0.7537,-0.014419250310093024
100,0.7526,-0.010376574940870773
