round,accuracy,reward
10,0.889,-0.014414235603150536
20,0.9489,-0.0047124678121115765
30,0.9567,-0.0028454479724657586
40,0.9672,-0.0015824062231081018
50,0.9668,-0.0012076407117996967
60,0.9719,-0.0008389783555812948
70,0.9742,-0.0007121286531523061
80,0.9751,-0.00046670771179800196
90,0.975,-0.0007590213206683916
100,0.9781,-0.0003425968173498999
