round,accuracy,reward
10,0.5098,0.04216000000000003
20,0.6166,-0.005159999999999908
30,0.6023,0.02320999999999991
40,0.6649,0.04357000000000003
50,0.6739,0.08177000000000004
60,0.6746,0.07953999999999994
70,0.6541,0.0015899999999999803
80,0.677,0.038280000000000085
90,0.6861,0.05409000000000011
100,0.6605,0.04382999999999995
