round,accuracy,reward
10,0.6458,-0.06855479402804092
20,0.7151,-0.013921045895761064
30,0.7632,-0.01047477467028467
40,0.7973,-0.007124713516468037
50,0.7796,-0.0036476077990290567
60,0.7993,-0.002893737767213388
70,0.7913,-0.004388523958729398
80,0.8067,-0.004610648931631534
90,0.8364,-0.0017947912453440545
100,0.7765,-0.0032004397092096635
