round,accuracy,reward
10,0.7832,-0.0337519280106554
20,0.8329,-0.014574912831701268
30,0.8542,-0.00902757193856699
40,0.8611,-0.004121750394728011
50,0.8637,-0.00444014412679267
60,0.8731,-0.00293005608503345
70,0.8704,-0.0027069706348100747
80,0.8774,-0.0014998567725369913
90,0.8754,-0.0009594545895760309
100,0.8767,-0.00085587173501867
